45020130,Мини компьютер (ПК) Beelink GK mini 8/128 G J4125,13329.0,5,0,Innopax,4.1,Intel J4125,DDR 4,8,0,128,не заполнено,66645.0,4
45087757,Игровой компьютер Robotcomp F22 Raptor V1 Plus,50969.0,0,0,Robotcomp,4.7,Intel Core i3,DDR 4,32,0,480,NVIDIA GeForce GTX 1650,0.0,4
45914218,Игровой компьютер Robotcomp F22 Raptor Plus V2,54440.0,5,0,Robotcomp,4.7,Intel Core i3,DDR 4,32,0,480,NVIDIA GeForce GTX 1650,272200.0,4
45915905,Игровой компьютер Robotcomp F22 Raptor Plus V3,61890.0,0,0,Robotcomp,4.7,Intel Core i3,DDR 4,32,0,480,NVIDIA GeForce GTX 1650,0.0,4
46087581,Карта памяти microSD 8 Гб с USB картридером,970.0,5,1,Flash-ca,4.6,не заполнено,не заполнено,0,0,0,не заполнено,4850.0,0
46293711,Игровой Компьютер Robotcomp Аллигатор V1 Plus,32146.0,30,6,Robotcomp,4.7,AMD Ryzen 5,DDR 4,32,0,480,AMD Radeon Vega 7,964380.0,6
46294320,Игровой Компьютер Robotcomp Аллигатор V2 Plus,35748.0,30,8,Robotcomp,4.7,AMD Ryzen 5,DDR 4,32,0,480,AMD Radeon Vega 7,1072440.0,6
46294698,Игровой Компьютер Robotcomp Аллигатор V3 Plus,39650.0,50,18,Robotcomp,4.7,AMD Ryzen 5,DDR 4,32,0,480,AMD Radeon Vega 7,1982500.0,6
46307215,Игровой Компьютер Robotcomp M-16 V1 Plus,61533.0,40,12,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,480,NVIDIA GeForce GTX 1650,2461320.0,6
46308034,Игровой Компьютер Robotcomp M-16 V2 Plus,53684.0,5,1,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,480,NVIDIA GeForce GTX 1650,268420.0,6
46309421,Игровой Компьютер Robotcomp M-16 V3 Plus,62475.0,5,1,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,480,NVIDIA GeForce GTX 1650,312375.0,6
46454762,Игровой Компьютер Robotcomp Аллигатор 2.0 V1 Plus,35132.0,10,7,Robotcomp,4.7,AMD Ryzen 5,DDR 4,32,0,512,AMD Radeon Vega 7,351320.0,6
46455023,Игровой Компьютер Robotcomp Аллигатор 2.0 V2 Plus,37151.0,0,0,Robotcomp,4.7,AMD Ryzen 5,DDR 4,32,0,512,AMD Radeon Vega 7,0.0,6
46455406,Игровой Компьютер Robotcomp Аллигатор 2.0 V3 Plus,39041.0,5,1,Robotcomp,4.7,AMD Ryzen 5,DDR 4,32,0,512,AMD Radeon Vega 7,195205.0,6
46456718,Игровой Компьютер Robotcomp ТУ 160 V1 Plus,97646.0,5,0,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,960,NVIDIA GeForce RTX 3050,488230.0,10
46460220,Игровой Компьютер Robotcomp ТУ 160 V2 Plus,103665.0,0,0,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,960,NVIDIA GeForce RTX 3050,0.0,10
46461423,Игровой Компьютер Robotcomp ТУ 160 V3 Plus,110184.0,0,0,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,960,NVIDIA GeForce RTX 3050,0.0,10
46463985,Игровой Компьютер Robotcomp М16 2.0 V1 Plus,67436.0,5,2,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,960,NVIDIA GeForce GTX 1660,337180.0,6
46468538,Игровой Компьютер Robotcomp Robotcomp M16 2.0 V2 Plus,81682.0,5,0,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,960,NVIDIA GeForce GTX 1660,408410.0,6
46472352,Игровой Компьютер Robotcomp Robotcomp М16 2.0 V3 Plus,87777.0,5,3,Robotcomp,4.7,Intel Core i5,DDR 4,32,0,960,NVIDIA GeForce GTX 1660,438885.0,6
46502561,Игровой Компьютер Robotcomp Старт V1 Plus,33778.0,100,47,Robotcomp,4.7,Intel Core i3,DDR 4,16,0,480,NVIDIA GeForce GT 1030,3377800.0,4
46503604,Игровой Компьютер Robotcomp Старт V2 Plus,34125.0,5,2,Robotcomp,4.7,Intel Core i3,DDR 4,16,0,480,NVIDIA GeForce GT 1030,170625.0,4
46504430,Игровой Компьютер Robotcomp Старт V3 Plus,37379.0,90,34,Robotcomp,4.7,Intel Core i3,DDR 4,16,0,480,NVIDIA GeForce GT 1030,3364110.0,4
46647889,"Компьютер Raskat Strike 520 (Core i5-10400F, RAM 16GB, SSD 256GB + HDD 1TB, RTX 3080 10GB, 850W, win",149995.0,5,0,,0.0,Intel Core i5,DDR 4,16,1000,256,NVIDIA GeForce RTX 3080,749975.0,6
46647908,"Компьютер Raskat Standart 510 (Ryzen 5 3600, RAM 8GB, SSD 256GB, GT 730 2GB, 500W, win10Pro)",34794.0,0,0,,0.0,AMD Ryzen 5,DDR 4,8,0,256,NVIDIA GeForce GT 730,0.0,6
